Compiler version,clang version 9.0.0 (trunk 361686)
Compiler flags,--target=arm-none-eabi -Os -mcpu=cortex-m4 -mthumb -isysroot /usr/lib/arm-none-eabi -iwithsysroot /include

Date,2019-05-25
Revision,361686

mpgcut-1.1,mpgcut.c.obj,14468
jpeg-6b,ansi2knr.c.obj,2660
jpeg-6b,cdjpeg.c.obj,148
jpeg-6b,cjpeg.c.obj,5343
jpeg-6b,ckconfig.c.obj,2290
jpeg-6b,djpeg.c.obj,5925
jpeg-6b,jcapimin.c.obj,724
jpeg-6b,jcapistd.c.obj,418
jpeg-6b,jccoefct.c.obj,1594
jpeg-6b,jccolor.c.obj,1350
jpeg-6b,jcdctmgr.c.obj,1372
jpeg-6b,jchuff.c.obj,3842
jpeg-6b,jcinit.c.obj,156
jpeg-6b,jcmainct.c.obj,364
jpeg-6b,jcmarker.c.obj,1946
jpeg-6b,jcmaster.c.obj,2386
jpeg-6b,jcomapi.c.obj,142
jpeg-6b,jcparam.c.obj,2808
jpeg-6b,jcphuff.c.obj,4680
jpeg-6b,jcprepct.c.obj,1272
jpeg-6b,jcsample.c.obj,1970
jpeg-6b,jctrans.c.obj,1226
jpeg-6b,jdapimin.c.obj,872
jpeg-6b,jdapistd.c.obj,790
jpeg-6b,jdatadst.c.obj,268
jpeg-6b,jdatasrc.c.obj,308
jpeg-6b,jdcoefct.c.obj,2876
jpeg-6b,jdcolor.c.obj,1170
jpeg-6b,jddctmgr.c.obj,782
jpeg-6b,jdhuff.c.obj,2220
jpeg-6b,jdinput.c.obj,1208
jpeg-6b,jdmainct.c.obj,1430
jpeg-6b,jdmarker.c.obj,5396
jpeg-6b,jdmaster.c.obj,1456
jpeg-6b,jdmerge.c.obj,1258
jpeg-6b,jdphuff.c.obj,2626
jpeg-6b,jdpostct.c.obj,738
jpeg-6b,jdsample.c.obj,1570
jpeg-6b,jdtrans.c.obj,264
jpeg-6b,jerror.c.obj,5500
jpeg-6b,jfdctflt.c.obj,468
jpeg-6b,jfdctfst.c.obj,398
jpeg-6b,jfdctint.c.obj,628
jpeg-6b,jidctflt.c.obj,868
jpeg-6b,jidctfst.c.obj,804
jpeg-6b,jidctint.c.obj,1032
jpeg-6b,jidctred.c.obj,1192
jpeg-6b,jmemmgr.c.obj,2892
jpeg-6b,jmemnobs.c.obj,108
jpeg-6b,jpegtran.c.obj,3686
jpeg-6b,jquant1.c.obj,2544
jpeg-6b,jquant2.c.obj,3468
jpeg-6b,jutils.c.obj,456
jpeg-6b,rdbmp.c.obj,1860
jpeg-6b,rdcolmap.c.obj,1264
jpeg-6b,rdgif.c.obj,99
jpeg-6b,rdjpgcom.c.obj,2339
jpeg-6b,rdppm.c.obj,1532
jpeg-6b,rdrle.c.obj,0
jpeg-6b,rdswitch.c.obj,1888
jpeg-6b,rdtarga.c.obj,1730
jpeg-6b,transupp.c.obj,4068
jpeg-6b,wrbmp.c.obj,2614
jpeg-6b,wrgif.c.obj,2814
jpeg-6b,wrjpgcom.c.obj,3413
jpeg-6b,wrppm.c.obj,586
jpeg-6b,wrrle.c.obj,0
jpeg-6b,wrtarga.c.obj,960
zlib-1.1.4,adler32.c.obj,274
zlib-1.1.4,compress.c.obj,140
zlib-1.1.4,crc32.c.obj,1260
zlib-1.1.4,deflate.c.obj,4984
zlib-1.1.4,example.c.obj,4287
zlib-1.1.4,gzio.c.obj,2935
zlib-1.1.4,infblock.c.obj,3040
zlib-1.1.4,infcodes.c.obj,1764
zlib-1.1.4,inffast.c.obj,956
zlib-1.1.4,inflate.c.obj,1555
zlib-1.1.4,inftrees.c.obj,2113
zlib-1.1.4,infutil.c.obj,244
zlib-1.1.4,minigzip.c.obj,1165
zlib-1.1.4,trees.c.obj,7556
zlib-1.1.4,uncompr.c.obj,106
zlib-1.1.4,zutil.c.obj,197
replaypc-0.4.0.preproc,ReplayPC.o,6092
replaypc-0.4.0.preproc,addressbook.o,1183
replaypc-0.4.0.preproc,bigfile.o,681
replaypc-0.4.0.preproc,build-ndx.o,1000
replaypc-0.4.0.preproc,cg.o,3613
replaypc-0.4.0.preproc,channelset.o,385
replaypc-0.4.0.preproc,crypt-test.o,2398
replaypc-0.4.0.preproc,crypt.o,1496
replaypc-0.4.0.preproc,dump-addressbook.o,788
replaypc-0.4.0.preproc,dump-cg2.o,734
replaypc-0.4.0.preproc,dump-channelset.o,624
replaypc-0.4.0.preproc,dump-filedarray.o,824
replaypc-0.4.0.preproc,dump-guide.o,973
replaypc-0.4.0.preproc,dump-headend.o,597
replaypc-0.4.0.preproc,dump-programset.o,1005
replaypc-0.4.0.preproc,dump-replaychannels.o,531
replaypc-0.4.0.preproc,dump-replayshows.o,526
replaypc-0.4.0.preproc,dump-zipcode2.o,526
replaypc-0.4.0.preproc,dump.o,2649
replaypc-0.4.0.preproc,filedarray.o,434
replaypc-0.4.0.preproc,find-GOPs.o,518
replaypc-0.4.0.preproc,guide.o,10278
replaypc-0.4.0.preproc,guideclient.o,1230
replaypc-0.4.0.preproc,headend.o,1386
replaypc-0.4.0.preproc,httpclient.o,4659
replaypc-0.4.0.preproc,httpfs.o,9409
replaypc-0.4.0.preproc,httpfsclient.o,3904
replaypc-0.4.0.preproc,mark-commercial.o,2768
replaypc-0.4.0.preproc,ndx-dump.o,5679
replaypc-0.4.0.preproc,ndx.o,913
replaypc-0.4.0.preproc,program.o,2993
replaypc-0.4.0.preproc,rddns.o,948
replaypc-0.4.0.preproc,rddnsclient.o,1870
replaypc-0.4.0.preproc,rtv.o,1810
replaypc-0.4.0.preproc,rtvguide.o,2019
replaypc-0.4.0.preproc,sleep.o,90
replaypc-0.4.0.preproc,un-protect.o,1654
replaypc-0.4.0.preproc,version-test.o,279
replaypc-0.4.0.preproc,zipcode.o,611
OpenTCP-1.0.4,arp.c.obj,1816
OpenTCP-1.0.4,bootp.c.obj,1050
OpenTCP-1.0.4,dhcpc.c.obj,2430
OpenTCP-1.0.4,dns.c.obj,1196
OpenTCP-1.0.4,ethernet.c.obj,1658
OpenTCP-1.0.4,http_server.c.obj,1352
OpenTCP-1.0.4,https_callbacks.c.obj,662
OpenTCP-1.0.4,icmp.c.obj,304
OpenTCP-1.0.4,ip.c.obj,2178
OpenTCP-1.0.4,main_demo.c.obj,226
OpenTCP-1.0.4,pop3_client.c.obj,3449
OpenTCP-1.0.4,pop3c_callbacks.c.obj,78
OpenTCP-1.0.4,smtp_client.c.obj,2176
OpenTCP-1.0.4,smtpc_callbacks.c.obj,90
OpenTCP-1.0.4,system.c.obj,1040
OpenTCP-1.0.4,tcp.c.obj,4774
OpenTCP-1.0.4,tcp_client_demo.c.obj,342
OpenTCP-1.0.4,tcp_server_demo.c.obj,318
OpenTCP-1.0.4,tftps.c.obj,732
OpenTCP-1.0.4,timers.c.obj,262
OpenTCP-1.0.4,udp.c.obj,1188
OpenTCP-1.0.4,udp_demo.c.obj,254
bzip2-1.0.2,blocksort.c.obj,5303
bzip2-1.0.2,bzip2.c.obj,16619
bzip2-1.0.2,bzip2recover.c.obj,3821
bzip2-1.0.2,bzlib.c.obj,9249
bzip2-1.0.2,compress.c.obj,12071
bzip2-1.0.2,crctable.c.obj,0
bzip2-1.0.2,decompress.c.obj,8033
bzip2-1.0.2,huffman.c.obj,1044
bzip2-1.0.2,randtable.c.obj,0
mpeg2dec-0.3.1,alloc.c.obj,110
mpeg2dec-0.3.1,cpu_accel.c.obj,12
mpeg2dec-0.3.1,cpu_state.c.obj,10
mpeg2dec-0.3.1,decode.c.obj,2244
mpeg2dec-0.3.1,extract_mpeg2.c.obj,2958
mpeg2dec-0.3.1,getopt.c.obj,2940
mpeg2dec-0.3.1,gettimeofday.c.obj,0
mpeg2dec-0.3.1,header.c.obj,3276
mpeg2dec-0.3.1,idct.c.obj,1516
mpeg2dec-0.3.1,idct_alpha.c.obj,0
mpeg2dec-0.3.1,idct_altivec.c.obj,0
mpeg2dec-0.3.1,idct_mlib.c.obj,0
mpeg2dec-0.3.1,idct_mmx.c.obj,0
mpeg2dec-0.3.1,motion_comp.c.obj,5178
mpeg2dec-0.3.1,motion_comp_alpha.c.obj,0
mpeg2dec-0.3.1,motion_comp_altivec.c.obj,0
mpeg2dec-0.3.1,motion_comp_mlib.c.obj,0
mpeg2dec-0.3.1,motion_comp_mmx.c.obj,0
mpeg2dec-0.3.1,mpeg2dec.c.obj,4002
mpeg2dec-0.3.1,slice.c.obj,14608
mpeg2dec-0.3.1,video_out.c.obj,76
mpeg2dec-0.3.1,video_out_dx.c.obj,0
mpeg2dec-0.3.1,video_out_null.c.obj,410
mpeg2dec-0.3.1,video_out_pgm.c.obj,505
mpeg2dec-0.3.1,video_out_sdl.c.obj,767
mpeg2dec-0.3.1,video_out_x11.c.obj,0
mpeg2dec-0.3.1,yuv2rgb.c.obj,4342
mpeg2dec-0.3.1,yuv2rgb_mlib.c.obj,0
mpeg2dec-0.3.1,yuv2rgb_mmx.c.obj,0
jikespg-1.3,ctabs.c.obj,48197
jikespg-1.3,globals.c.obj,48
jikespg-1.3,lpgparse.c.obj,43855
jikespg-1.3,lpgutil.c.obj,4791
jikespg-1.3,main.c.obj,6247
jikespg-1.3,mkfirst.c.obj,15202
jikespg-1.3,mkred.c.obj,6598
jikespg-1.3,mkstates.c.obj,2827
jikespg-1.3,partset.c.obj,1410
jikespg-1.3,prntstat.c.obj,3608
jikespg-1.3,produce.c.obj,11149
jikespg-1.3,ptables.c.obj,3203
jikespg-1.3,remsp.c.obj,7784
jikespg-1.3,resolve.c.obj,11458
jikespg-1.3,spacetab.c.obj,20433
jikespg-1.3,tabutil.c.obj,12894
jikespg-1.3,timetab.c.obj,9694
libmspack,cabc.c.obj,22
libmspack,cabd.c.obj,5118
libmspack,cabd_md5.c.obj,1221
libmspack,cabd_test.c.obj,11106
libmspack,cabextract_md5.c.obj,22939
libmspack,cabrip.c.obj,419
libmspack,chmc.c.obj,22
libmspack,chmd.c.obj,3320
libmspack,chmd_md5.c.obj,1082
libmspack,hlpc.c.obj,22
libmspack,hlpd.c.obj,22
libmspack,kwajc.c.obj,22
libmspack,kwajd.c.obj,22
libmspack,litc.c.obj,22
libmspack,litd.c.obj,22
libmspack,lzxc.c.obj,0
libmspack,lzxd.c.obj,6028
libmspack,md5.c.obj,2796
libmspack,mszipc.c.obj,0
libmspack,mszipd.c.obj,42
libmspack,qtmc.c.obj,0
libmspack,qtmd.c.obj,4752
libmspack,system.c.obj,572
libmspack,szddc.c.obj,22
libmspack,szddd.c.obj,22
compiler,cg.c.obj,2559
compiler,main.c.obj,2576
compiler,parser.c.obj,4428
compiler,scanner.c.obj,3935
compiler,vam.c.obj,3769
compiler,vas.c.obj,5954
teem-1.6.0-src,1op.c.obj,1671
teem-1.6.0-src,2op.c.obj,2172
teem-1.6.0-src,3op.c.obj,2282
teem-1.6.0-src,754.c.obj,1549
teem-1.6.0-src,about.c.obj,2764
teem-1.6.0-src,accessors.c.obj,7707
teem-1.6.0-src,aniso.c.obj,3460
teem-1.6.0-src,apply1D.c.obj,8159
teem-1.6.0-src,arith.c.obj,6280
teem-1.6.0-src,array.c.obj,570
teem-1.6.0-src,arraysNrrd.c.obj,0
teem-1.6.0-src,ax.c.obj,2933
teem-1.6.0-src,axdelete.c.obj,1390
teem-1.6.0-src,axinfo.c.obj,1445
teem-1.6.0-src,axinsert.c.obj,1103
teem-1.6.0-src,axis.c.obj,3096
teem-1.6.0-src,axmerge.c.obj,1359
teem-1.6.0-src,axsplit.c.obj,1138
teem-1.6.0-src,bday.c.obj,1050
teem-1.6.0-src,biff.c.obj,2503
teem-1.6.0-src,bimod.c.obj,6587
teem-1.6.0-src,block.c.obj,1114
teem-1.6.0-src,bounds.c.obj,8453
teem-1.6.0-src,bow.c.obj,662
teem-1.6.0-src,cam.c.obj,5217
teem-1.6.0-src,cc.c.obj,10467
teem-1.6.0-src,ccadj.c.obj,1159
teem-1.6.0-src,ccfind.c.obj,1725
teem-1.6.0-src,ccmerge.c.obj,2639
teem-1.6.0-src,ccmethods.c.obj,1208
teem-1.6.0-src,ccsettle.c.obj,1050
teem-1.6.0-src,chan.c.obj,8795
teem-1.6.0-src,clip.c.obj,788
teem-1.6.0-src,cmedian.c.obj,2518
teem-1.6.0-src,color.c.obj,8900
teem-1.6.0-src,comment.c.obj,451
teem-1.6.0-src,conv.c.obj,416
teem-1.6.0-src,convert.c.obj,1148
teem-1.6.0-src,convertDye.c.obj,3128
teem-1.6.0-src,convertNrrd.c.obj,3950
teem-1.6.0-src,convo.c.obj,1889
teem-1.6.0-src,coreAlan.c.obj,3923
teem-1.6.0-src,crop.c.obj,1406
teem-1.6.0-src,ctx.c.obj,4446
teem-1.6.0-src,cubicEll.c.obj,2308
teem-1.6.0-src,data.c.obj,1268
teem-1.6.0-src,defaultsBane.c.obj,5
teem-1.6.0-src,defaultsGage.c.obj,5
teem-1.6.0-src,defaultsHest.c.obj,0
teem-1.6.0-src,defaultsHoover.c.obj,7
teem-1.6.0-src,defaultsLimn.c.obj,5
teem-1.6.0-src,defaultsMite.c.obj,5
teem-1.6.0-src,defaultsMoss.c.obj,5
teem-1.6.0-src,defaultsNrrd.c.obj,639
teem-1.6.0-src,defaultsTen.c.obj,16
teem-1.6.0-src,dehex.c.obj,817
teem-1.6.0-src,dhisto.c.obj,1330
teem-1.6.0-src,dice.c.obj,1842
teem-1.6.0-src,dio.c.obj,1892
teem-1.6.0-src,doubleprint.c.obj,656
teem-1.6.0-src,eigen.c.obj,5320
teem-1.6.0-src,encoding.c.obj,674
teem-1.6.0-src,encodingAscii.c.obj,1527
teem-1.6.0-src,encodingBzip2.c.obj,570
teem-1.6.0-src,encodingGzip.c.obj,638
teem-1.6.0-src,encodingHex.c.obj,1578
teem-1.6.0-src,encodingRaw.c.obj,1972
teem-1.6.0-src,endianAir.c.obj,4
teem-1.6.0-src,endianNrrd.c.obj,349
teem-1.6.0-src,enhex.c.obj,743
teem-1.6.0-src,enum.c.obj,998
teem-1.6.0-src,enumsAlan.c.obj,0
teem-1.6.0-src,enumsEcho.c.obj,0
teem-1.6.0-src,enumsNrrd.c.obj,0
teem-1.6.0-src,enumsTen.c.obj,0
teem-1.6.0-src,env.c.obj,1195
teem-1.6.0-src,epireg.c.obj,14272
teem-1.6.0-src,ex0.c.obj,517
teem-1.6.0-src,ex1.c.obj,1257
teem-1.6.0-src,ex2.c.obj,966
teem-1.6.0-src,ex3.c.obj,1544
